frame,common_gt_count,det_pred_count,seg_pred_count,det_count_error_commonGT,seg_count_error_commonGT,det_abs_count_error_commonGT,seg_abs_count_error_commonGT,det_gt_box_occupancy,det_pred_box_occupancy,det_abs_box_occupancy_error,seg_gt_mask_occupancy,seg_pred_mask_occupancy,seg_abs_mask_occupancy_error
01008,10,4,9,-6,-1,6,1,0.41813060870300006,0.37629264943300006,0.04183795927,0.21338156062327643,0.2208765006082504,0.0074949399849739695
01009,10,4,7,-6,-3,6,3,0.405499871196,0.353336107641,0.05216376355500002,0.20986665706933716,0.1729815329847501,0.03688512408458705
01010,10,4,8,-6,-2,6,2,0.396297814671,0.34826348641599997,0.048034328255000036,0.19535300878376516,0.18357637638900007,0.01177663239476509
01011,10,4,8,-6,-2,6,2,0.392874725083,0.348695386546,0.04417933853699996,0.19082224140298265,0.15499121371375038,0.03583102768923227
01012,9,4,8,-5,-1,5,1,0.384548795203,0.344643487809,0.039905307394,0.18687210838290597,0.21334436484324987,0.0264722564603439
01013,9,5,8,-4,-1,4,1,0.3936803377559999,0.416023826372,0.022343488616000107,0.195454521963459,0.18232849001875018,0.013126031944708821
01014,10,7,9,-3,-1,3,1,0.40844224988199995,0.6205180747719999,0.21207582489,0.18645929916641657,0.2140361738697497,0.027576874703333143
01015,10,6,6,-4,-4,4,4,0.422237830316,0.550118139057,0.12788030874100004,0.19253786256931577,0.17803382265399967,0.014504039915316097
01016,10,6,7,-4,-3,4,3,0.44447893365299995,0.511127052664,0.0666481190110001,0.1960995428673467,0.18877381787950018,0.0073257249878465325
01017,10,7,9,-3,-1,3,1,0.45686527201900007,0.602234979543,0.1453697075239999,0.19498432537975727,0.19828140633449992,0.003297080954742654
01018,10,7,6,-3,-4,3,4,0.429389876265,0.5720059914,0.14261611513499994,0.2003870093171513,0.26630415703049953,0.06591714771334822
01019,10,6,8,-4,-2,4,2,0.36360080044699994,0.5006328488218,0.1370320483748001,0.19528669868577642,0.23696620989125022,0.04167951120547381
01020,10,6,7,-4,-3,4,3,0.348857952661,0.5095568150042,0.16069886234320002,0.1922902206738533,0.18340267708649993,0.008887543587353358
01021,9,6,8,-3,-1,3,1,0.32104925484299995,0.42331721733399996,0.10226796249100001,0.19151427527844966,0.18484362308799965,0.006670652190450016
01022,9,6,9,-3,0,3,0,0.31277628639599997,0.43827279258299995,0.12549650618699998,0.19090566829379857,0.22566183854225003,0.03475617024845146
01023,9,6,9,-3,0,3,0,0.31323567648100004,0.410902096222,0.09766641974099999,0.18362991916158744,0.21263650867800019,0.029006589516412745
01024,9,6,8,-3,-1,3,1,0.300429913558,0.42021504954899996,0.11978513599099999,0.1855784601673766,0.1918140842885001,0.006235624121123495
01025,9,4,7,-5,-2,5,2,0.3240699304400001,0.30082774405199997,0.02324218638800013,0.1868050703704269,0.20616089106074978,0.019355820690322878
01026,9,4,10,-5,1,5,1,0.34455760605000013,0.30033821089,0.04421939516000012,0.18887248930508224,0.23273213576574972,0.04385964646066748
01027,9,4,11,-5,2,5,2,0.34858201923,0.31836042352099997,0.030221595709000015,0.189676652218186,0.26934662230975037,0.07966997009156437
01028,9,6,9,-3,0,3,0,0.333183595346,0.448355240569,0.115171645223,0.17931592485445152,0.2641622184020003,0.0848462935475488
01029,9,5,9,-4,0,4,0,0.33840961792100005,0.45294231710500005,0.114532699184,0.18303072337740406,0.21606314583550024,0.03303242245809618
01030,9,4,7,-5,-2,5,2,0.348545363751,0.336373137606,0.012172226144999965,0.18439477400627777,0.18766472152550007,0.0032699475192222993
01031,9,4,7,-5,-2,5,2,0.349105798098,0.331963333449,0.017142464649000044,0.18548659331263795,0.19219167231149997,0.006705078998862024
01032,9,8,8,-1,-1,1,1,0.354585701631,0.6036664114970001,0.24908070986600006,0.1868940501618361,0.26768424930775037,0.08079019914591426
01033,8,6,6,-2,-2,2,2,0.35630413256200005,0.531898524954,0.17559439239199998,0.1869936309708472,0.19517768880700037,0.008184057836153169
01034,9,7,8,-2,-1,2,1,0.35716981391499997,0.5017259537334999,0.14455613981849996,0.19581717724572886,0.2337194718785006,0.03790229463277173
01035,9,6,7,-3,-2,3,2,0.382267869004,0.4740563746086,0.0917885056046,0.19637393689676194,0.25324221267450026,0.056868275777738314
01036,9,6,8,-3,-1,3,1,0.390181596577,0.47966483613200006,0.08948323955500004,0.19685474379793858,0.3006551846362505,0.10380044083831194
01037,8,6,9,-2,1,2,1,0.402099397178,0.510750515695,0.10865111851699999,0.2003677173112503,0.24550749271150063,0.045139775400250326
01038,8,8,9,0,1,0,1,0.410458632343,0.658989723008,0.24853109066499995,0.20278380076920766,0.2279274170084995,0.025143616239291844
01039,8,8,8,0,0,0,0,0.421734838358,0.657506703174,0.23577186481599993,0.20203896658290516,0.22843318967150023,0.02639422308859507
01040,8,6,9,-2,1,2,1,0.42057918548199996,0.480480197624,0.059901012142000054,0.2010231033056275,0.26139746658024965,0.060374363274622145
01041,8,6,9,-2,1,2,1,0.42000703249900007,0.489641479742,0.06963444724299994,0.20282141947270846,0.23885421892374992,0.03603279945104146
01042,8,5,7,-3,-1,3,1,0.358505013338,0.37163881602199994,0.01313380268399994,0.2045143713196729,0.20502817447674987,0.0005138031570769697
01043,8,5,8,-3,0,3,0,0.35604777522799996,0.382623455133,0.026575679905000038,0.2036226833263861,0.2070376805507499,0.0034149972243637805
01044,8,6,8,-2,0,2,0,0.351577416406,0.480665460607,0.129088044201,0.19610194908866485,0.21696384383449957,0.02086189474583472
01045,9,7,7,-2,-2,2,2,0.30802442756500004,0.5191901835439999,0.2111657559789999,0.1954668207260285,0.1944203290787504,0.0010464916472781027
01046,8,5,6,-3,-2,3,2,0.30902357337499997,0.326794015192,0.01777044181700005,0.18708453587423327,0.1504273322894999,0.03665720358473337
01047,9,5,7,-4,-2,4,2,0.320167661118,0.351718149742,0.031550488624000006,0.1875949984322588,0.2195593414067502,0.03196434297449141
01048,10,7,7,-3,-3,3,3,0.323818024576,0.45732201803600003,0.13350399346000003,0.18572940925645057,0.21012133454849946,0.024391925292048894
01049,9,5,7,-4,-2,4,2,0.331712993445,0.40339827449099996,0.07168528104599997,0.17808497333059836,0.17578760450949996,0.0022973688210984056
01050,8,6,8,-2,0,2,0,0.313582737479,0.445989817715,0.132407080236,0.16918547316380028,0.23912966023800056,0.06994418707420028
01051,9,5,9,-4,0,4,0,0.32634768841199996,0.39506594384,0.06871825542800003,0.17149763746913604,0.2405271719642494,0.06902953449511334
01052,8,5,10,-3,2,3,2,0.341102491462,0.369471847149,0.028369355686999997,0.16448374864994356,0.2271006086817498,0.06261686003180625
01053,8,5,6,-3,-2,3,2,0.33534081961100004,0.447476387784,0.11213556817299997,0.16390866101363627,0.16071813185474987,0.0031905291588864015
01054,8,6,7,-2,-1,2,1,0.316415102857,0.524912715186,0.20849761232900005,0.1675308657613515,0.1620028532972498,0.0055280124641017
01055,9,6,10,-3,1,3,1,0.32258758674899995,0.478922893476,0.15633530672700002,0.16740982019422004,0.2937521580754994,0.12634233788127938
01056,9,7,7,-2,-2,2,2,0.336215272778,0.5360867362024,0.1998714634244,0.16005377263782228,0.22619782708349903,0.06614405444567675
01057,9,6,7,-3,-2,3,2,0.371652677697,0.4660867636803,0.0944340859833,0.17154393608906957,0.25742835277975074,0.08588441669068117
01058,8,5,5,-3,-3,3,3,0.374623253175,0.3719290057744,0.0026942474005999806,0.17553505455906143,0.1578928075524999,0.01764224700656153
01059,8,8,7,0,-1,0,1,0.36480873201899994,0.5890950481974999,0.22428631617849998,0.17086564121230688,0.1934763851585004,0.02261074394619353
01060,8,7,7,-1,-1,1,1,0.36448352883199997,0.5043470475684,0.13986351873640002,0.17449484191573872,0.1798632730037508,0.005368431088012077
01061,8,8,6,0,-2,0,2,0.37175417855000004,0.540359203198,0.16860502464799998,0.17813440652113094,0.16029737222325,0.017837034297880944
01062,8,8,7,0,-1,0,1,0.356482269118,0.583746689671,0.22726442055299995,0.17836323200341928,0.16781244739499965,0.010550784608419628
01063,8,8,7,0,-1,0,1,0.310391348196,0.563996927365,0.25360557916899995,0.17934461681527633,0.16971338663324945,0.009631230182026884
01064,8,8,6,0,-2,0,2,0.31236347876000004,0.7152247023560001,0.4028612235960001,0.18202643158611329,0.15299673853749984,0.029029693048613442
01065,8,7,6,-1,-2,1,2,0.316193601786,0.631860263644,0.3156666618580001,0.18116970558686152,0.15812904522575,0.02304066036111152
01066,8,6,7,-2,-1,2,1,0.337099305136,0.486852836152,0.14975353101599997,0.18385031026449572,0.16778416510475008,0.016066145159745637
01067,8,6,8,-2,0,2,0,0.353818541481,0.441536672406,0.08771813092499997,0.17855541160916655,0.17463291467125047,0.003922496937916076
01068,8,7,7,-1,-1,1,1,0.347457313676,0.5774825397150001,0.23002522603900005,0.1697813003207289,0.15088765850699984,0.018893641813729073
01069,9,5,6,-4,-3,4,3,0.36227877228500005,0.367023568681,0.004744796395999951,0.1726017540626437,0.17362636250349983,0.0010246084408561396
01070,10,5,6,-5,-4,5,4,0.338178457979,0.374894821125,0.03671636314600002,0.1712061140826654,0.17092658923450016,0.0002795248481652357
01071,10,5,8,-5,-2,5,2,0.328590247466,0.363462498626,0.03487225115999998,0.16983651958621226,0.1841926254319996,0.014356105845787337
01072,9,6,7,-3,-2,3,2,0.32591200548999993,0.3778222480249999,0.051910242534999984,0.16949749450967383,0.16491096258275012,0.004586531926923709
01073,9,7,7,-2,-2,2,2,0.336997173228,0.4498014863012,0.11280431307319999,0.17358989165828437,0.16278420468700042,0.010805686971283951
01074,9,7,7,-2,-2,2,2,0.33567073486899995,0.43515555794400007,0.09948482307500012,0.17458405718169942,0.16981959618250078,0.004764460999198639
01075,9,5,7,-4,-2,4,2,0.346392577142,0.2804002991542,0.0659922779878,0.17127652533548235,0.1684135149269997,0.0028630104084826358
01076,9,5,7,-4,-2,4,2,0.340287458403,0.32704611075699996,0.013241347646000046,0.16921392847271352,0.16728935833199982,0.001924570140713705
01077,9,6,7,-3,-2,3,2,0.2985009635399999,0.371107513628,0.0726065500880001,0.16931303053705915,0.16794041250099967,0.0013726180360594809
01078,9,6,7,-3,-2,3,2,0.30079451769500004,0.388218994199,0.08742447650399998,0.17188633469930745,0.1649044522550003,0.0069818824443071414
01079,9,7,8,-2,-1,2,1,0.30279381601399996,0.49071226170500004,0.18791844569100008,0.17986424710072774,0.16724154774499972,0.012622699355728018
01080,9,8,7,-1,-2,1,2,0.31202012361299997,0.486455211858,0.17443508824500004,0.1771289068461345,0.15750431293300016,0.01962459391313434
01081,9,7,10,-2,1,2,1,0.32810483883399993,0.471648375241,0.14354353640700007,0.17352551162776755,0.1791102985242503,0.005584786896482757
01082,9,9,9,0,0,0,0,0.328520333925,0.567522118265,0.23900178433999997,0.17320674301651937,0.1831790565107501,0.009972313494230722
01083,10,8,11,-2,1,2,1,0.32983379759299997,0.48260876992820007,0.1527749723352001,0.17688054945236392,0.19024293472449974,0.013362385272135818
01084,9,9,7,0,-2,0,2,0.343676183272,0.5785013803817001,0.23482519710970007,0.17644916836252866,0.160002231252,0.016446937110528664
01085,9,7,7,-2,-2,2,2,0.363152431198,0.48394374162599996,0.12079131042799995,0.18380521903277403,0.15720908897524974,0.026596130057524286
01086,8,8,6,0,-2,0,2,0.38130372644800004,0.567931113724,0.18662738727599992,0.18921103455336497,0.16023451319575002,0.028976521357614943
01087,8,9,6,1,-2,1,2,0.400357538073,0.8085743010329999,0.40821676295999987,0.1969591527336581,0.16490453637049968,0.03205461636315843
01088,8,11,7,3,-1,3,1,0.41841369698700004,0.9536071663129999,0.5351934693259999,0.1965410391942743,0.18510828880300054,0.011432750391273755
01089,8,11,7,3,-1,3,1,0.414556099684,0.7145280613430001,0.2999719616590001,0.2003771258478104,0.1818727709187492,0.01850435492906119
01090,8,9,9,1,1,1,1,0.40447743575899997,0.6486158124529999,0.24413837669399996,0.2090545440775228,0.19638681267525035,0.012667731402272453
01091,8,9,6,1,-2,1,2,0.402876165191,0.8374216474220001,0.4345454822310001,0.21181664584976267,0.1543445486120004,0.05747209723776228
01092,8,9,9,1,1,1,1,0.398291529689,0.685323564455,0.287032034766,0.21366488147001894,0.2567989580739996,0.043134076603980664
01093,9,8,6,-1,-3,1,3,0.402091253049,0.562418753452,0.16032750040299998,0.21855034537037993,0.1691014668379999,0.04944887853238003
01094,9,6,8,-3,-1,3,1,0.427852794717,0.415621471277,0.012231323439999997,0.21954209899767954,0.24703763568400045,0.027495536686320904
01095,9,8,7,-1,-2,1,2,0.424969216538,0.467015063682,0.042045847144000004,0.216189235944827,0.21876526614525055,0.002576030200423546
01096,9,7,6,-2,-3,2,3,0.39382937739500007,0.49637524373,0.10254586633499996,0.21680916700125197,0.19512598680674972,0.021683180194502244
01097,9,10,8,1,-1,1,1,0.404937740511,0.7087752745803,0.3038375340693,0.2134714970984871,0.21772337170300035,0.004251874604513262
01098,10,10,7,0,-3,0,3,0.410916608333,0.6607284254047999,0.24981181707179995,0.20621310611286758,0.1952472833335005,0.010965822779367085
01099,10,7,7,-3,-3,3,3,0.41898251338799997,0.443777261919,0.024794748531000055,0.21433569933793753,0.17737615147525046,0.03695954786268707
01100,10,8,7,-2,-3,2,3,0.4303296125810001,0.570127658623,0.13979804604199986,0.2176550460693119,0.19063995251399973,0.027015093555312175
01101,10,9,9,-1,-1,1,1,0.42771334880699996,0.6336984470729999,0.20598509826599998,0.20743779340881938,0.2295332396682498,0.022095446259430412
01102,10,8,7,-2,-3,2,3,0.43712501953200006,0.586916149147,0.1497911296149999,0.2010431153770017,0.2459548601582503,0.0449117447812486
01103,10,8,7,-2,-3,2,3,0.42056764792800005,0.6479633487680001,0.22739570084000005,0.20287471217839506,0.19343522092224974,0.009439491256145321
01104,9,8,9,-1,0,1,0,0.418621290774,0.646292140595,0.22767084982099994,0.19564766530771205,0.28302295547200107,0.08737529016428902
01105,9,5,7,-4,-2,4,2,0.40029612898,0.410471567043,0.010175438062999975,0.20615716814137475,0.1899760012122492,0.01618116692912555
01106,9,5,7,-4,-2,4,2,0.4045031815030001,0.43778668456400005,0.033283503060999975,0.19048177004971878,0.17776899010674965,0.012712779942969127
01107,9,6,7,-3,-2,3,2,0.348335217968,0.45144955042900003,0.10311433246100005,0.1992173001163221,0.20203366883250024,0.0028163687161781303
01108,9,5,8,-4,-1,4,1,0.339755953422,0.368356646378,0.028600692955999985,0.19213807196482655,0.20280803489624977,0.010669962931423221
01109,9,5,9,-4,0,4,0,0.313248284796,0.36537235375099997,0.05212406895499999,0.1939969125414373,0.18511039452950004,0.008886518011937267
01110,9,5,8,-4,-1,4,1,0.32480078635700005,0.3598606339469999,0.03505984758999986,0.19574194824827695,0.19697256241099936,0.0012306141627224099
01111,9,5,7,-4,-2,4,2,0.336371269286,0.37483296064599997,0.038461691359999994,0.192647087760889,0.16904946519075,0.023597622570139004
01112,9,5,6,-4,-3,4,3,0.343437240316,0.40215842458500006,0.05872118426900008,0.19619960360034439,0.1448609784702501,0.051338625130094295
01113,9,7,6,-2,-3,2,3,0.346981470491,0.49191157138099995,0.14493010088999997,0.19786723767277947,0.1596961597189998,0.038171077953779664
01114,9,5,8,-4,-1,4,1,0.341846006794,0.443583598708,0.101737591914,0.19594979789557454,0.21898004565600115,0.023030247760426614
01115,9,5,6,-4,-3,4,3,0.34483687175800004,0.436993848998,0.09215697723999994,0.2006283791132779,0.16705728889375032,0.03357109021952759
01116,9,5,7,-4,-2,4,2,0.35556998508,0.388977050183,0.03340706510300001,0.20127556440191163,0.18559242908200005,0.015683135319911584
01117,8,5,7,-3,-1,3,1,0.359323348595,0.402029597185,0.042706248589999996,0.20134886012313802,0.18925994730875004,0.012088912814387981
01118,8,6,9,-2,1,2,1,0.36695286167300006,0.477612357,0.11065949532699992,0.2032525614007008,0.2167427210942498,0.013490159693548998
01119,8,5,8,-3,0,3,0,0.369257532371,0.40509309179799996,0.03583555942699995,0.19168089633674434,0.21147550546724972,0.019794609130505375
01120,7,6,8,-1,1,1,1,0.36825680366299995,0.431678128773,0.06342132511000004,0.18659191995245883,0.2171613006925011,0.030569380740042285
01121,7,5,5,-2,-2,2,2,0.36792650804,0.39060394898199996,0.02267744094199997,0.19726369755386242,0.15080720902400013,0.04645648852986228
01122,7,7,6,0,-1,0,1,0.36599815395499996,0.541461456414,0.17546330245900005,0.1877879049815273,0.18542745373099984,0.0023604512505274733
01123,7,6,6,-1,-1,1,1,0.366652286431,0.47155647680599994,0.10490419037499993,0.1861762167790797,0.19537542283350018,0.009199206054420483
01124,7,6,7,-1,0,1,0,0.37385714851999996,0.481765459443,0.10790831092300002,0.1846390375117264,0.21434462725799974,0.029705589746273353
01125,7,8,8,1,1,1,1,0.370415607269,0.737044627955,0.366629020686,0.1850479863650758,0.23871740295150018,0.05366941658642438
01126,7,5,7,-2,0,2,0,0.36170603237,0.350206539484,0.011499492885999996,0.18211202605217325,0.2144096421024998,0.03229761605032655
01127,7,6,5,-1,-2,1,2,0.357543983242,0.425630036033,0.068086052791,0.17994116685670347,0.16150168445650026,0.01843948240020321
01128,7,6,5,-1,-2,1,2,0.35789103038899994,0.439702372007,0.08181134161800008,0.17676938763766947,0.15801205703199986,0.018757330605669614
01129,7,6,7,-1,0,1,0,0.36567759562200003,0.5524599644629999,0.1867823688409999,0.1771163712811703,0.2172373742165,0.04012100293532969
01130,6,5,5,-1,-1,1,1,0.359329112236,0.413214014623,0.053884902387,0.17600935916309068,0.1547026532940001,0.021306705869090586
01131,6,4,7,-2,1,2,1,0.34544267827799996,0.311166821409,0.034275856868999977,0.17394844648526853,0.2209397919270007,0.04699134544173217
01132,6,5,7,-1,1,1,1,0.29655699626800003,0.386693666933,0.09013667066499997,0.17194806437059817,0.21522776649249967,0.04327970212190149
01133,6,5,5,-1,-1,1,1,0.283557780538,0.4204854601160001,0.13692767957800006,0.1665137946347457,0.13956820659749997,0.026945588037245727
01134,6,4,6,-2,0,2,0,0.250915611608,0.379031323124,0.12811571151599999,0.16144000998530905,0.17320098455000027,0.011760974564691218
01135,6,3,7,-3,1,3,1,0.25695250526,0.316837150904,0.05988464564399998,0.15630184149739867,0.1767948968789998,0.020493055381601122
01136,6,4,6,-2,0,2,0,0.256501153501,0.384358889593,0.12785773609200002,0.14619912510621647,0.1918597552064999,0.04566063010028343
01137,6,3,5,-3,-1,3,1,0.24935493089500002,0.261877373807,0.01252244291199997,0.14050950474185653,0.1442555739559997,0.003746069214143166
01138,6,3,5,-3,-1,3,1,0.2422852573,0.296587419426,0.054302162125999975,0.13753255298620948,0.13792763828550042,0.0003950852992909426
01139,6,4,5,-2,-1,2,1,0.23746470154199997,0.382479614574,0.145014913032,0.1311448700090163,0.1356488500894998,0.0045039800804834995
01140,5,4,5,-1,0,1,0,0.235931760818,0.37605670598499996,0.14012494516699997,0.12855203831631812,0.1322309570284998,0.003678918712181678
01141,5,4,4,-1,-1,1,1,0.254886332045,0.3641961902490001,0.10930985820400008,0.1284013334665186,0.12985458819399967,0.0014532547274810625
01142,5,4,4,-1,-1,1,1,0.24727692462900003,0.344077073149,0.09680014851999996,0.12520833583858693,0.12522347986149918,1.5144022912250144e-05
01143,4,3,4,-1,0,1,0,0.23091902559400002,0.237188756178,0.006269730583999988,0.12103901525954353,0.12527124409400028,0.004232228834456758
01144,5,3,4,-2,-1,2,1,0.22109003494299997,0.185211802255,0.03587823268799997,0.11282190535631598,0.12166224531050007,0.008840339954184095
01145,4,3,4,-1,0,1,0,0.16737169330100002,0.182173367494,0.014801674192999992,0.11442202123140177,0.11801638046799973,0.003594359236597955
01146,4,3,5,-1,1,1,1,0.163799783753,0.241778533958,0.077978750205,0.10776765227058993,0.11445739305349988,0.006689740782909945
01147,4,3,4,-1,0,1,0,0.11557391649800001,0.25639896170699994,0.1408250452089999,0.10461443704103646,0.10211788064249994,0.0024965563985365202
01148,4,1,4,-3,0,3,0,0.11808801129499999,0.11133895256,0.006749058734999994,0.09728925622108875,0.0929100446180002,0.004379211603088545
01149,4,1,4,-3,0,3,0,0.12227819196,0.116918553592,0.005359638368000005,0.08619743664191937,0.08932275243100012,0.0031253157890807487
01150,4,3,3,-1,-1,1,1,0.10871615715300001,0.21285496553800004,0.10413880838500003,0.07901813433424998,0.08033198194500023,0.001313847610750249
01151,3,2,3,-1,0,1,0,0.10760516226500001,0.119788073704,0.012182911438999994,0.06831259523686306,0.06481986397650027,0.003492731260362786
01152,3,2,3,-1,0,1,0,0.111398332628,0.12447568500299999,0.01307735237499999,0.06560112911535576,0.06318144591899993,0.0024196831963558263
01153,3,2,3,-1,0,1,0,0.10859941869,0.11197744128099998,0.0033780225909999795,0.060851659015181525,0.06377167430550013,0.0029200152903186005
01154,2,2,2,0,0,0,0,0.121883412755,0.12691733736,0.00503392460499999,0.058212048112089576,0.055989565451000006,0.00222248266108957
01155,2,2,2,0,0,0,0,0.120097800201,0.116798086178,0.003299714023,0.05638020933968324,0.05594409696049965,0.0004361123791835897
01156,2,1,2,-1,0,1,0,0.062678864061,0.06522045592499999,0.0025415918639999924,0.05505256562740346,0.0552821518214999,0.0002295861940964372
01157,2,1,2,-1,0,1,0,0.06314192316600001,0.062093244343999994,0.001048678822000014,0.05022617542793828,0.04943581397450006,0.0007903614534382208
01158,2,2,2,0,0,0,0,0.062510577007,0.09202932789900001,0.029518750892000012,0.04681664862784718,0.048617600870999894,0.0018009522431527147
01159,2,2,3,0,1,0,1,0.05180603949,0.08469856739,0.03289252790000001,0.041461950621082266,0.06048826330814972,0.019026312687067455
01160,2,2,2,0,0,0,0,0.059303530571999996,0.091249532401,0.03194600182900001,0.03587046813455608,0.03784497317749996,0.001974505042943886
01161,2,2,2,0,0,0,0,0.078575869728,0.095474143272,0.016898273544000003,0.03396050619098734,0.03332891362849996,0.0006315925624873764
